region-centroid-col	region-centroid-row	region-pixel-count	short-line-density-5	short-line-density-2	vedge-mean	vegde-sd	hedge-mean	hedge-sd	intensity-mean	rawred-mean	rawblue-mean	rawgreen-mean	exred-mean	exblue-mean	exgreen-mean	value-mean	saturation-mean	hue-mean	class
7.00	34.00	9.00	0.00	0.00	2.00	3.69	1.50	2.03	20.33	18.22	27.89	14.89	-6.33	22.67	-16.33	27.89	0.47	-1.82	brickface
139.00	121.00	9.00	0.00	0.00	1.06	0.42	1.17	0.83	3.70	0.78	7.78	2.56	-8.78	12.22	-3.44	7.78	0.91	-2.35	foliage
182.00	152.00	9.00	0.00	0.00	0.78	0.98	0.83	1.09	0.78	0.33	1.67	0.33	-1.33	2.67	-1.33	1.67	0.71	-2.09	window
147.00	69.00	9.00	0.00	0.00	2.06	2.91	1.89	2.56	25.67	23.44	34.44	19.11	-6.67	26.33	-19.67	34.44	0.44	-1.79	brickface
116.00	54.00	9.00	0.00	0.00	0.61	0.44	1.72	0.93	108.85	96.78	126.11	103.67	-36.22	51.78	-15.56	126.11	0.23	-2.34	sky
130.00	32.00	9.00	0.00	0.00	1.11	1.05	0.83	0.84	59.48	54.22	70.89	53.33	-15.78	34.22	-18.44	70.89	0.25	-2.04	cement
106.00	193.00	9.00	0.00	0.00	1.06	0.95	0.89	0.62	14.44	11.67	12.56	19.11	-8.33	-5.67	14.00	19.11	0.39	2.21	grass
26.00	82.00	9.00	0.00	0.00	1.56	0.47	2.11	4.39	5.59	1.78	10.22	4.78	-11.44	13.89	-2.44	10.22	0.84	-2.45	foliage
183.00	153.00	9.00	0.00	0.00	5.00	12.27	3.00	6.89	28.00	21.33	38.78	23.89	-20.00	32.33	-12.33	38.78	0.45	-2.24	cement
23.00	129.00	9.00	0.00	0.00	0.50	0.08	0.39	0.15	0.52	0.00	1.56	0.00	-1.56	3.11	-1.56	1.56	0.78	-2.09	foliage
204.00	116.00	9.00	0.00	0.00	1.06	1.26	1.06	1.44	2.19	0.33	5.11	1.11	-5.56	8.78	-3.22	5.11	0.96	-2.25	foliage
234.00	58.00	9.00	0.00	0.00	1.17	0.39	1.00	0.53	93.15	77.33	118.78	83.33	-47.44	76.89	-29.44	118.78	0.35	-2.25	sky
191.00	165.00	9.00	0.00	0.00	0.33	0.18	2.44	1.14	14.30	12.00	14.11	16.78	-6.89	-0.56	7.44	17.56	0.32	2.59	grass
48.00	85.00	9.00	0.00	0.00	3.11	13.45	2.06	6.86	4.30	1.33	8.89	2.67	-8.89	13.78	-4.89	8.89	0.89	-2.27	foliage
217.00	148.00	9.00	0.00	0.00	2.06	2.55	1.06	0.51	29.07	21.44	41.56	24.22	-22.89	37.44	-14.56	41.56	0.48	-2.24	cement
42.00	135.00	9.00	0.00	0.00	0.39	0.15	0.44	0.16	2.41	1.33	5.11	0.78	-3.22	8.11	-4.89	5.11	0.85	-1.97	window
75.00	59.00	9.00	0.00	0.00	1.06	0.77	2.94	2.55	25.07	22.33	34.33	18.56	-8.22	27.78	-19.56	34.33	0.46	-1.84	brickface
130.00	32.00	9.00	0.00	0.00	1.11	1.05	0.83	0.84	59.48	54.22	70.89	53.33	-15.78	34.22	-18.44	70.89	0.25	-2.04	cement
229.00	147.00	9.00	0.00	0.11	4.06	14.06	2.50	1.28	27.30	20.89	38.67	22.33	-19.22	34.11	-14.89	38.67	0.46	-2.17	cement
83.00	114.00	9.00	0.00	0.00	1.39	1.13	1.94	0.60	19.85	20.00	24.67	14.89	0.44	14.44	-14.89	24.67	0.39	-1.51	brickface
35.00	96.00	9.00	0.11	0.00	2.11	1.01	2.83	3.86	21.74	20.78	27.78	16.67	-2.89	18.11	-15.22	27.78	0.40	-1.68	brickface
108.00	75.00	9.00	0.11	0.00	0.67	0.47	11.11	10.01	116.70	105.89	133.00	111.22	-32.44	48.89	-16.44	133.00	0.20	-2.30	sky
103.00	65.00	9.00	0.00	0.00	1.28	1.08	1.22	0.91	60.15	53.78	73.89	52.78	-19.11	41.22	-22.11	73.89	0.29	-2.04	cement
192.00	40.00	9.00	0.00	0.00	1.22	0.21	1.33	0.49	124.63	114.44	140.56	118.89	-30.56	47.78	-17.22	140.56	0.19	-2.27	sky
128.00	196.00	9.00	0.00	0.00	1.67	1.24	1.89	3.85	19.63	15.67	18.56	24.67	-11.89	-3.22	15.11	24.67	0.37	2.44	grass
213.00	86.00	9.00	0.00	0.00	0.83	0.18	0.39	0.33	17.15	13.22	24.67	13.56	-11.78	22.56	-10.78	24.67	0.46	-2.12	window
155.00	80.00	9.00	0.00	0.00	1.00	0.18	1.44	0.70	96.33	82.44	119.33	87.22	-41.67	69.00	-27.33	119.33	0.31	-2.23	sky
42.00	56.00	9.00	0.00	0.00	1.06	0.95	1.33	1.60	22.74	21.11	30.22	16.89	-4.89	22.44	-17.56	30.22	0.44	-1.76	brickface
54.00	91.00	9.00	0.00	0.00	1.44	1.54	0.83	0.26	3.26	0.56	8.00	1.22	-8.11	14.22	-6.11	8.00	0.94	-2.19	foliage
137.00	163.00	9.00	0.00	0.00	1.44	0.79	18.89	5.54	39.30	33.78	47.56	36.56	-16.56	24.78	-8.22	47.56	0.28	-2.40	path
60.00	132.00	9.00	0.00	0.00	0.11	0.03	0.22	0.03	0.37	0.00	1.11	0.00	-1.11	2.22	-1.11	1.11	0.89	-2.09	foliage
194.00	178.00	9.00	0.00	0.00	1.22	1.05	8.00	12.58	33.67	29.67	41.89	29.44	-12.00	24.67	-12.67	41.89	0.30	-2.10	path
188.00	133.00	9.00	0.00	0.00	0.33	0.27	0.50	0.08	6.67	8.33	7.78	3.89	5.00	3.33	-8.33	8.44	0.54	-0.92	brickface
59.00	120.00	9.00	0.00	0.00	2.17	1.99	1.44	1.87	19.07	10.56	33.11	13.56	-25.56	42.11	-16.56	33.11	0.68	-2.23	foliage
52.00	82.00	9.00	0.00	0.00	3.28	0.46	1.33	0.49	44.89	41.56	53.11	40.00	-10.00	24.67	-14.67	53.11	0.25	-1.97	cement
55.00	93.00	9.00	0.11	0.00	0.83	0.30	1.39	1.80	3.00	0.56	7.22	1.22	-7.33	12.67	-5.33	7.22	0.94	-2.18	foliage
137.00	147.00	9.00	0.11	0.00	1.56	1.27	2.06	2.82	27.22	20.56	38.67	22.44	-20.00	34.33	-14.33	38.67	0.47	-2.20	cement
37.00	196.00	9.00	0.00	0.00	1.28	1.00	1.33	0.82	13.37	11.56	10.44	18.11	-5.44	-8.78	14.22	18.11	0.43	1.96	grass
242.00	183.00	9.00	0.00	0.00	1.50	0.94	2.17	1.80	15.37	12.67	12.44	21.00	-8.11	-8.78	16.89	21.00	0.42	2.08	grass
229.00	195.00	9.00	0.00	0.00	4.17	2.28	4.11	2.25	47.70	42.44	58.89	41.78	-15.78	33.56	-17.78	58.89	0.29	-2.05	path
155.00	140.00	9.00	0.00	0.00	0.44	0.12	0.67	0.09	5.00	6.56	5.56	2.89	4.67	1.67	-6.33	6.67	0.56	-0.78	brickface
236.00	115.00	9.00	0.00	0.00	4.39	3.66	0.44	0.07	14.74	10.67	22.22	11.33	-12.22	22.44	-10.22	22.22	0.53	-2.15	window
38.00	94.00	9.00	0.11	0.00	1.39	1.04	0.89	0.78	68.11	61.11	82.67	60.56	-21.00	43.67	-22.67	82.67	0.27	-2.07	cement
219.00	132.00	9.00	0.00	0.00	1.44	0.66	1.11	0.75	35.22	29.56	45.67	30.44	-17.00	31.33	-14.33	45.67	0.35	-2.15	cement
115.00	156.00	9.00	0.00	0.00	0.39	0.39	1.06	0.65	24.26	17.22	26.00	29.56	-21.11	5.22	15.89	29.56	0.42	2.84	grass
75.00	240.00	9.00	0.00	0.00	2.44	1.95	2.11	1.36	21.15	17.00	17.89	28.56	-12.44	-9.78	22.22	28.56	0.42	2.18	grass
7.00	18.00	9.00	0.00	0.00	1.28	0.73	0.94	0.37	138.63	133.33	147.56	135.00	-15.89	26.78	-10.89	147.56	0.10	-2.21	sky
86.00	74.00	9.00	0.11	0.00	1.33	1.56	0.67	0.13	22.41	21.67	28.89	16.67	-2.22	19.44	-17.22	28.89	0.42	-1.65	brickface
18.00	138.00	9.00	0.00	0.00	0.89	0.56	0.83	0.30	5.74	7.33	6.56	3.33	4.78	2.44	-7.22	7.33	0.54	-0.86	brickface
78.00	99.00	9.00	0.00	0.00	1.61	8.02	3.06	14.77	4.15	1.11	9.00	2.33	-9.11	14.56	-5.44	9.00	0.91	-2.26	foliage
239.00	93.00	9.00	0.00	0.00	3.44	13.50	1.06	0.86	14.41	9.89	22.89	10.44	-13.56	25.44	-11.89	22.89	0.58	-2.14	window
186.00	130.00	9.00	0.00	0.00	0.50	0.12	0.39	0.15	5.33	6.89	6.22	2.89	4.67	2.67	-7.33	7.00	0.59	-0.89	brickface
37.00	130.00	9.00	0.00	0.00	0.78	0.96	1.28	0.95	1.63	1.11	3.00	0.78	-1.56	4.11	-2.56	3.00	0.86	-1.96	window
25.00	155.00	9.00	0.00	0.00	5.72	99.75	18.00	151.69	14.33	13.00	18.67	11.33	-4.00	13.00	-9.00	21.44	0.65	-1.80	window
174.00	113.00	9.00	0.00	0.00	2.50	1.01	1.00	0.93	31.78	24.44	43.78	27.11	-22.00	36.00	-14.00	43.78	0.44	-2.24	window
97.00	63.00	9.00	0.00	0.00	0.72	0.44	0.33	0.21	108.93	96.22	126.11	104.44	-38.11	51.56	-13.44	126.11	0.24	-2.38	sky
6.00	54.00	9.00	0.00	0.00	0.61	0.11	0.94	0.55	116.78	109.11	132.44	108.78	-23.00	47.00	-24.00	132.44	0.18	-2.08	sky
173.00	113.00	9.00	0.00	0.00	0.50	0.30	1.33	1.07	133.11	124.67	145.67	129.00	-25.33	37.67	-12.33	145.67	0.14	-2.31	sky
130.00	189.00	9.00	0.11	0.00	2.50	0.98	2.11	2.81	58.63	51.78	73.33	50.78	-20.56	44.11	-23.56	73.33	0.31	-2.05	path
168.00	184.00	9.00	0.00	0.00	4.67	1.52	5.83	1.81	48.26	43.89	58.67	42.22	-13.11	31.22	-18.11	58.67	0.28	-1.99	path
219.00	80.00	9.00	0.00	0.00	1.28	0.33	0.67	0.93	39.70	36.33	48.22	34.56	-10.11	25.56	-15.44	48.22	0.28	-1.96	cement
51.00	141.00	9.00	0.00	0.00	0.56	0.12	0.22	0.07	0.70	0.33	1.78	0.00	-1.11	3.22	-2.11	1.78	0.89	-1.92	window
138.00	185.00	9.00	0.00	0.00	3.06	2.98	1.94	2.15	57.07	50.11	71.11	50.00	-20.89	42.11	-21.22	71.11	0.30	-2.09	path
134.00	191.00	9.00	0.00	0.00	1.39	1.31	1.44	1.09	61.67	54.78	76.67	53.56	-20.67	45.00	-24.33	76.67	0.30	-2.04	path
14.00	117.00	9.00	0.00	0.00	0.33	0.13	0.56	0.07	5.78	6.33	7.56	3.44	1.67	5.33	-7.00	7.56	0.54	-1.35	brickface
107.00	226.00	9.00	0.00	0.00	1.56	3.10	3.56	2.56	7.85	5.78	6.56	11.22	-6.22	-3.89	10.11	11.22	0.53	2.26	grass
142.00	163.00	9.00	0.00	0.00	1.50	0.88	17.67	3.24	40.44	35.00	48.56	37.78	-16.33	24.33	-8.00	48.56	0.27	-2.39	path
1.00	189.00	9.00	0.00	0.00	1.39	0.46	12.39	84.60	23.59	21.11	29.33	20.33	-7.44	17.22	-9.78	29.33	0.23	-2.02	path
80.00	40.00	9.00	0.00	0.00	0.61	0.57	0.72	0.77	110.70	96.22	129.00	106.89	-43.44	54.89	-11.44	129.00	0.25	-2.43	sky
86.00	179.00	9.00	0.00	0.00	2.00	1.28	3.56	3.07	50.56	45.78	62.11	43.78	-14.33	34.67	-20.33	62.11	0.30	-1.98	path
19.00	145.00	9.00	0.00	0.00	0.89	1.67	2.11	4.39	2.07	0.67	3.56	2.00	-4.22	4.44	-0.22	3.56	0.46	-2.57	foliage
153.00	204.00	9.00	0.11	0.00	2.39	1.69	3.33	1.38	19.41	15.33	16.89	26.00	-12.22	-7.56	19.78	26.00	0.42	2.24	grass
254.00	57.00	9.00	0.00	0.00	0.94	0.77	1.39	1.04	135.78	129.44	146.67	131.22	-19.00	32.67	-13.67	146.67	0.12	-2.19	sky
94.00	224.00	9.00	0.00	0.00	1.39	1.84	0.94	0.55	13.44	10.00	11.89	18.44	-10.33	-4.67	15.00	18.44	0.46	2.33	grass
219.00	176.00	9.00	0.00	0.11	2.11	1.86	5.11	2.84	60.30	53.33	75.67	51.89	-20.89	46.11	-25.22	75.67	0.31	-2.03	path
41.00	75.00	9.00	0.00	0.11	15.39	19.14	26.61	31.71	55.00	47.44	65.44	52.11	-22.67	31.33	-8.67	65.44	0.30	-2.36	foliage
112.00	102.00	9.00	0.00	0.00	0.56	0.21	1.56	0.47	3.37	0.56	7.67	1.89	-8.44	12.89	-4.44	7.67	0.94	-2.28	foliage
163.00	166.00	9.00	0.00	0.00	1.78	1.10	2.44	1.05	16.96	12.33	16.33	22.22	-13.89	-1.89	15.78	22.22	0.45	2.52	grass
217.00	148.00	9.00	0.00	0.00	2.06	2.55	1.06	0.51	29.07	21.44	41.56	24.22	-22.89	37.44	-14.56	41.56	0.48	-2.24	cement
117.00	224.00	9.00	0.00	0.00	3.06	2.56	3.06	3.02	20.26	15.44	17.78	27.56	-14.44	-7.44	21.89	27.56	0.44	2.30	grass
252.00	176.00	9.00	0.00	0.11	1.89	1.15	5.06	2.86	52.93	46.33	67.00	45.44	-19.78	42.22	-22.44	67.00	0.32	-2.05	path
125.00	46.00	9.00	0.11	0.00	0.61	0.61	2.17	0.78	124.56	112.78	141.00	119.89	-35.33	49.33	-14.00	141.00	0.20	-2.36	sky
18.00	142.00	9.00	0.00	0.00	0.78	0.65	0.28	0.15	0.56	0.11	1.33	0.22	-1.33	2.33	-1.00	1.33	0.42	-2.16	foliage
203.00	120.00	9.00	0.00	0.00	3.33	3.91	4.28	9.26	49.41	44.89	59.33	44.00	-13.56	29.78	-16.22	59.33	0.26	-2.04	cement
219.00	126.00	9.00	0.00	0.00	0.39	0.06	14.06	44.37	36.19	33.56	43.00	32.00	-7.89	20.44	-12.56	43.00	0.26	-1.94	cement
200.00	189.00	9.00	0.00	0.00	1.11	1.09	3.17	1.01	49.67	45.11	60.89	43.00	-13.67	33.67	-20.00	60.89	0.29	-1.97	path
25.00	138.00	9.00	0.11	0.00	1.28	1.14	0.72	0.49	5.19	2.00	9.33	4.22	-9.56	12.44	-2.89	9.33	0.79	-2.41	foliage
245.00	23.00	9.00	0.00	0.00	0.67	0.37	1.17	1.22	123.00	111.00	139.78	118.22	-36.00	50.33	-14.33	139.78	0.21	-2.36	sky
124.00	98.00	9.00	0.00	0.00	1.00	1.01	1.22	1.29	21.52	16.89	30.44	17.22	-13.89	26.78	-12.89	30.44	0.45	-2.12	window
247.00	108.00	9.00	0.11	0.00	0.72	0.61	2.11	1.95	14.52	11.33	20.56	11.67	-9.56	18.11	-8.56	20.56	0.46	-2.13	window
97.00	90.00	9.00	0.00	0.00	1.89	2.56	3.61	8.51	20.15	15.67	29.00	15.78	-13.44	26.56	-13.11	29.00	0.47	-2.10	window
115.00	202.00	9.00	0.11	0.00	1.61	0.24	2.39	2.60	15.15	11.67	14.00	19.78	-10.44	-3.44	13.89	19.78	0.41	2.40	grass
104.00	191.00	9.00	0.00	0.00	3.22	1.97	3.78	2.90	63.07	55.33	79.22	54.67	-23.22	48.44	-25.22	79.22	0.31	-2.07	path
229.00	102.00	9.00	0.00	0.00	0.89	0.72	7.94	5.43	42.78	37.00	54.44	36.89	-17.33	35.00	-17.67	54.44	0.32	-2.09	cement
239.00	137.00	9.00	0.00	0.00	1.78	1.36	3.44	1.09	40.85	39.89	45.33	37.33	-2.89	13.44	-10.56	45.33	0.18	-1.76	cement
2.00	88.00	9.00	0.00	0.00	3.61	7.22	2.50	5.86	7.78	3.56	13.33	6.44	-12.67	16.67	-4.00	13.33	0.75	-2.39	foliage
80.00	87.00	9.00	0.00	0.11	24.39	573.00	44.72	1386.33	67.44	58.78	79.00	64.56	-26.00	34.67	-8.67	79.00	0.31	-2.42	foliage
18.00	138.00	9.00	0.00	0.00	0.89	0.56	0.83	0.30	5.74	7.33	6.56	3.33	4.78	2.44	-7.22	7.33	0.54	-0.86	brickface
75.00	90.00	9.00	0.11	0.00	4.17	3.00	2.83	2.77	48.22	41.22	61.44	42.00	-21.00	39.67	-18.67	61.44	0.33	-2.13	cement
34.00	242.00	9.00	0.00	0.00	1.61	1.64	2.44	1.11	14.81	11.33	15.67	17.44	-10.44	2.56	7.89	17.44	0.35	2.84	grass
53.00	78.00	9.00	0.11	0.00	1.22	1.03	2.67	2.29	106.85	93.22	125.67	101.67	-40.89	56.44	-15.56	125.67	0.26	-2.37	sky
231.00	198.00	9.00	0.11	0.00	1.00	0.13	1.11	1.23	15.81	12.44	14.22	20.78	-10.11	-4.78	14.89	20.78	0.40	2.32	grass
140.00	103.00	9.00	0.11	0.00	2.17	3.41	1.83	2.17	21.85	21.22	28.00	16.33	-1.89	18.44	-16.56	28.00	0.42	-1.63	brickface
214.00	143.00	9.00	0.00	0.00	0.11	0.17	0.44	0.17	0.67	0.22	1.78	0.00	-1.33	3.33	-2.00	1.78	0.89	-1.99	window
107.00	21.00	9.00	0.00	0.00	0.67	0.52	1.17	0.41	126.78	115.78	141.89	122.67	-33.00	45.33	-12.33	141.89	0.18	-2.37	sky
183.00	139.00	9.00	0.00	0.00	0.17	0.18	0.22	0.27	1.37	0.89	3.22	0.00	-1.44	5.56	-4.11	3.22	1.00	-1.80	window
252.00	76.00	9.00	0.00	0.00	1.72	1.14	0.56	0.34	42.30	36.00	54.11	36.78	-18.89	35.44	-16.56	54.11	0.33	-2.14	cement
152.00	155.00	9.00	0.00	0.00	0.50	0.61	10.78	131.81	7.30	5.33	11.00	5.56	-5.89	11.11	-5.22	11.00	0.50	-2.12	window
93.00	231.00	9.00	0.00	0.00	2.44	2.43	2.67	3.16	12.30	8.78	11.11	17.00	-10.56	-3.56	14.11	17.00	0.49	2.39	grass
35.00	167.00	9.00	0.00	0.00	1.61	0.93	1.50	1.13	19.04	16.78	15.67	24.67	-6.78	-10.11	16.89	24.67	0.37	1.97	grass
197.00	123.00	9.00	0.00	0.00	0.94	0.95	3.00	1.56	44.81	41.11	53.78	39.56	-11.11	26.89	-15.78	53.78	0.26	-1.98	cement
139.00	115.00	9.00	0.11	0.00	2.11	0.96	0.72	0.65	46.74	42.44	56.33	41.44	-12.89	28.78	-15.89	56.33	0.26	-2.02	cement
62.00	224.00	9.00	0.00	0.00	0.94	1.08	2.33	1.63	14.63	13.22	11.44	19.22	-4.22	-9.56	13.78	19.22	0.41	1.86	grass
174.00	59.00	9.00	0.00	0.00	0.83	0.35	1.33	0.82	122.04	110.56	138.78	116.78	-34.44	50.22	-15.78	138.78	0.20	-2.32	sky
215.00	84.00	9.00	0.00	0.00	0.33	0.30	0.39	0.33	17.11	13.00	24.78	13.56	-12.33	23.00	-10.67	24.78	0.47	-2.14	window
121.00	134.00	9.00	0.00	0.00	0.22	0.03	0.83	0.08	1.67	0.67	4.00	0.33	-3.00	7.00	-4.00	4.00	0.94	-2.01	window
54.00	133.00	9.00	0.00	0.00	4.39	1.71	1.28	1.22	21.44	19.89	25.78	18.67	-4.67	13.00	-8.33	25.78	0.27	-1.90	cement
103.00	237.00	9.00	0.00	0.00	1.00	0.44	0.56	0.47	8.00	6.56	5.67	11.78	-4.33	-7.00	11.33	11.78	0.52	1.95	grass
145.00	170.00	9.00	0.00	0.00	1.28	0.57	1.22	0.86	16.41	12.78	16.89	19.56	-10.89	1.44	9.44	19.56	0.35	2.74	grass
219.00	80.00	9.00	0.00	0.00	1.28	0.33	0.67	0.93	39.70	36.33	48.22	34.56	-10.11	25.56	-15.44	48.22	0.28	-1.96	cement
63.00	13.00	9.00	0.00	0.00	0.61	0.20	1.17	1.01	132.26	122.78	145.44	128.56	-28.44	39.56	-11.11	145.44	0.16	-2.36	sky
146.00	62.00	9.00	0.00	0.00	0.89	0.21	1.00	0.36	99.67	85.67	121.44	91.89	-42.00	65.33	-23.33	121.44	0.29	-2.28	sky
227.00	109.00	9.00	0.00	0.00	1.17	0.98	0.39	0.39	21.85	18.44	28.78	18.33	-10.22	20.78	-10.56	28.78	0.37	-2.08	window
245.00	129.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	window
23.00	113.00	9.00	0.00	0.00	0.61	0.29	0.67	0.49	1.41	0.11	3.44	0.67	-3.89	6.11	-2.22	3.44	0.98	-2.24	foliage
94.00	215.00	9.00	0.00	0.00	3.11	5.10	1.61	1.13	17.19	14.33	14.33	22.89	-8.56	-8.56	17.11	22.89	0.40	2.11	grass
85.00	223.00	9.00	0.11	0.00	1.78	1.05	1.94	1.51	14.74	12.67	11.56	20.00	-6.22	-9.56	15.78	20.00	0.42	1.97	grass
237.00	191.00	9.00	0.00	0.00	1.00	0.31	1.50	1.01	7.33	5.33	5.44	11.22	-6.00	-5.67	11.67	11.22	0.54	2.12	grass
186.00	188.00	9.00	0.00	0.00	1.83	1.26	1.94	1.25	49.96	45.11	61.44	43.33	-14.56	34.44	-19.89	61.44	0.29	-1.99	path
227.00	118.00	9.00	0.00	0.00	0.06	0.02	1.06	0.11	5.63	7.00	6.67	3.22	4.11	3.11	-7.22	7.11	0.55	-0.96	brickface
58.00	109.00	9.00	0.00	0.00	0.89	0.25	2.83	1.68	4.30	1.44	8.44	3.00	-8.56	12.44	-3.89	8.44	0.86	-2.28	foliage
208.00	65.00	9.00	0.00	0.00	1.39	1.24	26.44	25.54	56.70	52.67	64.44	53.00	-12.11	23.22	-11.11	64.44	0.20	-1.97	cement
10.00	172.00	9.00	0.00	0.00	4.28	4.39	6.67	7.36	44.78	40.33	54.67	39.33	-13.33	29.67	-16.33	54.67	0.28	-2.05	path
2.00	89.00	9.00	0.00	0.00	1.22	1.76	2.56	3.50	18.96	18.78	23.89	14.22	-0.56	14.78	-14.22	23.89	0.40	-1.54	brickface
34.00	137.00	9.00	0.00	0.00	0.50	0.17	1.11	0.47	5.85	7.78	6.44	3.33	5.78	1.78	-7.56	7.78	0.57	-0.74	brickface
36.00	21.00	9.00	0.00	0.00	1.00	0.80	1.33	0.49	129.85	120.67	142.56	126.33	-27.56	38.11	-10.56	142.56	0.15	-2.36	sky
112.00	120.00	9.00	0.11	0.00	1.33	1.03	2.22	1.71	21.56	17.56	28.67	18.44	-12.00	21.33	-9.33	28.67	0.39	-2.18	window
71.00	180.00	9.00	0.11	0.00	1.22	0.56	3.00	1.87	22.33	18.33	21.44	27.22	-12.00	-2.67	14.67	27.22	0.33	2.45	grass
167.00	135.00	9.00	0.00	0.00	0.61	0.11	0.61	0.15	31.19	24.00	43.11	26.44	-21.56	35.78	-14.22	43.11	0.44	-2.23	window
141.00	17.00	9.00	0.11	0.22	3.72	4.45	5.00	2.32	44.59	40.33	54.00	39.44	-12.78	28.22	-15.44	54.00	0.27	-2.03	cement
188.00	190.00	9.00	0.00	0.00	1.94	0.98	2.06	1.10	48.89	44.22	60.00	42.44	-14.00	33.33	-19.33	60.00	0.29	-1.99	path
190.00	45.00	9.00	0.00	0.00	0.67	0.67	0.78	0.54	108.96	95.89	126.89	104.11	-39.22	53.78	-14.56	126.89	0.24	-2.37	sky
136.00	77.00	9.00	0.22	0.00	1.89	1.50	3.06	5.62	26.41	24.56	34.44	20.22	-5.56	24.11	-18.56	34.44	0.41	-1.77	brickface
3.00	78.00	9.00	0.00	0.11	14.83	356.17	43.33	662.35	79.67	70.78	91.44	76.78	-26.67	35.33	-8.67	91.44	0.27	-2.41	foliage
238.00	55.00	9.00	0.00	0.00	0.72	0.49	1.00	0.56	113.67	101.00	132.22	107.78	-38.00	55.67	-17.67	132.22	0.24	-2.32	sky
44.00	157.00	9.00	0.00	0.00	0.83	0.30	2.94	7.62	24.30	19.22	24.22	29.44	-15.22	-0.22	15.44	29.44	0.35	2.60	grass
57.00	117.00	9.00	0.00	0.00	0.44	0.21	0.39	0.06	6.33	7.67	7.44	3.89	4.00	3.33	-7.33	8.00	0.51	-0.98	brickface
243.00	166.00	9.00	0.00	0.00	0.61	0.33	0.72	0.33	13.37	11.22	12.11	16.78	-6.44	-3.78	10.22	16.78	0.33	2.26	grass
56.00	243.00	9.00	0.00	0.00	2.22	5.27	2.56	0.83	6.48	5.11	4.89	9.44	-4.11	-4.78	8.89	9.44	0.53	2.03	grass
89.00	221.00	9.00	0.00	0.00	1.39	1.49	1.44	1.59	14.07	10.67	12.44	19.11	-10.22	-4.89	15.11	19.11	0.45	2.32	grass
92.00	104.00	9.00	0.00	0.00	1.72	1.44	1.83	1.38	100.52	87.22	119.89	94.44	-39.89	58.11	-18.22	119.89	0.27	-2.33	sky
114.00	129.00	9.00	0.11	0.00	2.06	1.14	0.78	0.89	62.41	54.22	78.00	55.00	-24.56	46.78	-22.22	78.00	0.31	-2.13	cement
145.00	90.00	9.00	0.00	0.00	1.00	0.58	2.00	0.40	24.85	23.67	32.22	18.67	-3.56	22.11	-18.56	32.22	0.42	-1.71	brickface
22.00	133.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	foliage
49.00	42.00	9.00	0.00	0.00	2.61	0.93	1.33	0.89	58.89	50.67	74.56	51.44	-24.67	47.00	-22.33	74.56	0.32	-2.13	cement
7.00	18.00	9.00	0.00	0.00	1.28	0.73	0.94	0.37	138.63	133.33	147.56	135.00	-15.89	26.78	-10.89	147.56	0.10	-2.21	sky
2.00	98.00	9.00	0.00	0.00	2.00	0.67	1.06	0.55	17.48	18.33	20.78	13.33	2.56	9.89	-12.44	20.78	0.36	-1.36	brickface
195.00	99.00	9.00	0.00	0.00	3.06	4.46	2.78	4.65	6.74	3.44	11.56	5.22	-9.89	14.44	-4.56	11.56	0.71	-2.32	foliage
224.00	124.00	9.00	0.00	0.00	1.56	1.29	1.89	1.19	43.52	36.78	56.33	37.44	-20.22	38.44	-18.22	56.33	0.35	-2.13	cement
116.00	211.00	9.00	0.00	0.00	1.72	1.13	1.61	1.71	13.74	11.11	12.33	17.78	-7.89	-4.22	12.11	17.78	0.38	2.29	grass
75.00	49.00	9.00	0.00	0.00	0.83	0.39	1.17	0.70	127.41	117.00	143.11	122.11	-31.22	47.11	-15.89	143.11	0.18	-2.30	sky
138.00	188.00	9.00	0.00	0.00	2.06	1.36	1.11	0.75	60.33	53.56	74.89	52.56	-20.33	43.67	-23.33	74.89	0.30	-2.05	path
217.00	145.00	9.00	0.00	0.00	0.56	0.16	0.72	0.06	5.30	6.33	6.56	3.00	3.11	3.78	-6.89	7.00	0.56	-1.07	brickface
240.00	190.00	9.00	0.00	0.00	1.56	0.75	1.33	1.10	20.11	15.89	17.56	26.89	-12.67	-7.67	20.33	26.89	0.41	2.25	grass
195.00	161.00	9.00	0.00	0.00	2.11	1.81	10.50	91.32	41.48	36.00	51.11	37.33	-16.44	28.89	-12.44	51.22	0.29	-2.32	path
10.00	223.00	9.00	0.11	0.00	1.50	1.07	3.56	2.95	15.04	13.78	12.89	18.44	-3.78	-6.44	10.22	18.44	0.33	1.91	grass
104.00	122.00	9.00	0.00	0.00	0.44	0.03	0.50	0.17	6.41	8.11	7.22	3.89	5.11	2.44	-7.56	8.11	0.52	-0.83	brickface
102.00	30.00	9.00	0.00	0.00	0.94	0.88	0.61	0.77	125.41	115.11	141.00	120.11	-30.89	46.78	-15.89	141.00	0.18	-2.30	sky
81.00	229.00	9.00	0.11	0.00	2.44	0.79	2.06	3.22	10.93	7.44	10.67	14.67	-10.44	-0.78	11.22	14.67	0.50	2.56	grass
